b_l_wrist_Position_X, b_l_wrist_Position_Y, b_l_wrist_Position_Z, b_l_wrist_Rotation_X, b_l_wrist_Rotation_Y, b_l_wrist_Rotation_Z, b_l_forearm_stub_Position_X, b_l_forearm_stub_Position_Y, b_l_forearm_stub_Position_Z, b_l_forearm_stub_Rotation_X, b_l_forearm_stub_Rotation_Y, b_l_forearm_stub_Rotation_Z, b_l_thumb0_Position_X, b_l_thumb0_Position_Y, b_l_thumb0_Position_Z, b_l_thumb0_Rotation_X, b_l_thumb0_Rotation_Y, b_l_thumb0_Rotation_Z, b_l_thumb1_Position_X, b_l_thumb1_Position_Y, b_l_thumb1_Position_Z, b_l_thumb1_Rotation_X, b_l_thumb1_Rotation_Y, b_l_thumb1_Rotation_Z, b_l_thumb2_Position_X, b_l_thumb2_Position_Y, b_l_thumb2_Position_Z, b_l_thumb2_Rotation_X, b_l_thumb2_Rotation_Y, b_l_thumb2_Rotation_Z, b_l_thumb3_Position_X, b_l_thumb3_Position_Y, b_l_thumb3_Position_Z, b_l_thumb3_Rotation_X, b_l_thumb3_Rotation_Y, b_l_thumb3_Rotation_Z, b_l_index1_Position_X, b_l_index1_Position_Y, b_l_index1_Position_Z, b_l_index1_Rotation_X, b_l_index1_Rotation_Y, b_l_index1_Rotation_Z, b_l_index2_Position_X, b_l_index2_Position_Y, b_l_index2_Position_Z, b_l_index2_Rotation_X, b_l_index2_Rotation_Y, b_l_index2_Rotation_Z, b_l_index3_Position_X, b_l_index3_Position_Y, b_l_index3_Position_Z, b_l_index3_Rotation_X, b_l_index3_Rotation_Y, b_l_index3_Rotation_Z, b_l_middle1_Position_X, b_l_middle1_Position_Y, b_l_middle1_Position_Z, b_l_middle1_Rotation_X, b_l_middle1_Rotation_Y, b_l_middle1_Rotation_Z, b_l_middle2_Position_X, b_l_middle2_Position_Y, b_l_middle2_Position_Z, b_l_middle2_Rotation_X, b_l_middle2_Rotation_Y, b_l_middle2_Rotation_Z, b_l_middle3_Position_X, b_l_middle3_Position_Y, b_l_middle3_Position_Z, b_l_middle3_Rotation_X, b_l_middle3_Rotation_Y, b_l_middle3_Rotation_Z, b_l_ring1_Position_X, b_l_ring1_Position_Y, b_l_ring1_Position_Z, b_l_ring1_Rotation_X, b_l_ring1_Rotation_Y, b_l_ring1_Rotation_Z, b_l_ring2_Position_X, b_l_ring2_Position_Y, b_l_ring2_Position_Z, b_l_ring2_Rotation_X, b_l_ring2_Rotation_Y, b_l_ring2_Rotation_Z, b_l_ring3_Position_X, b_l_ring3_Position_Y, b_l_ring3_Position_Z, b_l_ring3_Rotation_X, b_l_ring3_Rotation_Y, b_l_ring3_Rotation_Z, b_l_pinky0_Position_X, b_l_pinky0_Position_Y, b_l_pinky0_Position_Z, b_l_pinky0_Rotation_X, b_l_pinky0_Rotation_Y, b_l_pinky0_Rotation_Z, b_l_pinky1_Position_X, b_l_pinky1_Position_Y, b_l_pinky1_Position_Z, b_l_pinky1_Rotation_X, b_l_pinky1_Rotation_Y, b_l_pinky1_Rotation_Z, b_l_pinky2_Position_X, b_l_pinky2_Position_Y, b_l_pinky2_Position_Z, b_l_pinky2_Rotation_X, b_l_pinky2_Rotation_Y, b_l_pinky2_Rotation_Z, b_l_pinky3_Position_X, b_l_pinky3_Position_Y, b_l_pinky3_Position_Z, b_l_pinky3_Rotation_X, b_l_pinky3_Rotation_Y, b_l_pinky3_Rotation_Z, l_thumb_finger_tip_marker_Position_X, l_thumb_finger_tip_marker_Position_Y, l_thumb_finger_tip_marker_Position_Z, l_thumb_finger_tip_marker_Rotation_X, l_thumb_finger_tip_marker_Rotation_Y, l_thumb_finger_tip_marker_Rotation_Z, l_index_finger_tip_marker_Position_X, l_index_finger_tip_marker_Position_Y, l_index_finger_tip_marker_Position_Z, l_index_finger_tip_marker_Rotation_X, l_index_finger_tip_marker_Rotation_Y, l_index_finger_tip_marker_Rotation_Z, l_middle_finger_tip_marker_Position_X, l_middle_finger_tip_marker_Position_Y, l_middle_finger_tip_marker_Position_Z, l_middle_finger_tip_marker_Rotation_X, l_middle_finger_tip_marker_Rotation_Y, l_middle_finger_tip_marker_Rotation_Z, l_ring_finger_tip_marker_Position_X, l_ring_finger_tip_marker_Position_Y, l_ring_finger_tip_marker_Position_Z, l_ring_finger_tip_marker_Rotation_X, l_ring_finger_tip_marker_Rotation_Y, l_ring_finger_tip_marker_Rotation_Z, l_pinky_finger_tip_marker_Position_X, l_pinky_finger_tip_marker_Position_Y, l_pinky_finger_tip_marker_Position_Z, l_pinky_finger_tip_marker_Rotation_X, l_pinky_finger_tip_marker_Rotation_Y, l_pinky_finger_tip_marker_Rotation_Z,label
-0.1382121,-0.1651087,0.2318453,-0.1703076,0.5972778,-0.5317348,-0.1382121,-0.1651087,0.2318453,-0.1703076,0.5972778,-0.5317348,-0.1369787,-0.1391249,0.2299631,-0.1277314,0.08301091,-0.4403438,-0.1522344,-0.1187186,0.2308402,0.08240148,0.05781999,-0.5431315,-0.1656861,-0.08883668,0.2370405,0.04595548,0.1616768,-0.5666268,-0.1762792,-0.05766351,0.2478874,0.1013458,0.04085468,-0.420182,-0.1286643,-0.07134663,0.2699791,-0.2956737,0.5078076,-0.6778851,-0.1117484,-0.03636052,0.2718398,-0.3081405,0.5247982,-0.6715641,-0.1004593,-0.01414488,0.2725814,-0.2621913,0.5655375,-0.6424916,-0.1113135,-0.08331247,0.2789836,-0.5175996,0.3918256,-0.7585375,-0.09115413,-0.06168182,0.2463536,-0.6496777,-0.05874059,-0.5847266,-0.09989467,-0.07977654,0.2264836,-0.5383765,-0.2636169,-0.328214,-0.09452585,-0.09623462,0.2764692,-0.5386978,0.4249639,-0.7243439,-0.07810363,-0.07401656,0.2475415,-0.7014705,0.03226824,-0.583902,-0.08671832,-0.08575054,0.224495,-0.6692494,-0.2100677,-0.3657639,-0.1040117,-0.1433164,0.246913,-0.2203823,0.7659647,-0.4255283,-0.07893473,-0.1104262,0.2688727,-0.2882833,0.7035335,-0.5585933,-0.05958681,-0.08597211,0.2734234,-0.2673296,0.7412717,-0.5392829,-0.04540594,-0.0710397,0.2765908,-0.2754498,0.7316291,-0.5186737,-0.1933271,-0.03958532,0.2524076,0.1013458,0.04085468,-0.420182,-0.08982161,0.005607411,0.277494,-0.2621913,0.5655375,-0.6424916,-0.1159651,-0.09975059,0.2262601,-0.5383765,-0.2636169,-0.328214,-0.1023209,-0.1038397,0.2170915,-0.6692494,-0.2100677,-0.3657639,-0.03186519,-0.05414421,0.2827965,-0.2754498,0.7316292,-0.5186737,love
-0.1060664,-0.2212644,0.2521567,-0.2424117,0.5406173,-0.562739,-0.1060664,-0.2212644,0.2521567,-0.2424117,0.5406173,-0.562739,-0.1066465,-0.1960173,0.2456395,-0.2103761,0.03652021,-0.4198401,-0.1230847,-0.1767425,0.2427787,0.01426314,0.02274008,-0.5204908,-0.1383312,-0.147134,0.2445684,-0.02653943,0.1200856,-0.5923766,-0.1476677,-0.114213,0.2501073,0.02004567,0.01233125,-0.4383069,-0.103357,-0.1217505,0.2728044,-0.3242275,0.4653037,-0.693603,-0.08798215,-0.08603999,0.2713872,-0.3509263,0.4717025,-0.7014672,-0.07728401,-0.06369622,0.2685882,-0.30332,0.5176986,-0.6722597,-0.08526675,-0.130662,0.2836965,-0.5426915,0.2855466,-0.789736,-0.0671934,-0.1158798,0.2463623,-0.5834598,-0.1918075,-0.5447311,-0.07660278,-0.1397855,0.2345888,-0.4209052,-0.3548618,-0.2757819,-0.06759879,-0.1426162,0.2834316,-0.5699635,0.3148502,-0.7587488,-0.05361171,-0.127188,0.2492778,-0.6510051,-0.1086958,-0.5560969,-0.06336715,-0.1463591,0.2325345,-0.5604806,-0.3278138,-0.29711,-0.07357374,-0.1947807,0.2628547,-0.2849337,0.7163089,-0.4774041,-0.05100344,-0.1568109,0.2784022,-0.3869724,0.613116,-0.6240876,-0.03427671,-0.1303997,0.2744377,-0.4078119,0.628247,-0.6271578,-0.02227474,-0.1141386,0.2693745,-0.4235253,0.6257454,-0.601696,-0.1640201,-0.09503704,0.25177,0.02004567,0.01233125,-0.4383069,-0.06721591,-0.04315534,0.2706263,-0.30332,0.5176986,-0.6722597,-0.09145743,-0.159289,0.2420871,-0.4209052,-0.3548618,-0.2757819,-0.07826245,-0.1663876,0.2341029,-0.5604806,-0.3278138,-0.29711,-0.01080739,-0.09497459,0.2664484,-0.4235253,0.6257454,-0.601696,love
-0.1236146,-0.2123885,0.2674838,0.01578432,0.5225299,-0.6678495,-0.1236146,-0.2123885,0.2674838,0.01578432,0.5225299,-0.6678495,-0.1117468,-0.1891911,0.2663603,-0.06650761,-0.02718978,-0.6337991,-0.1167211,-0.1643953,0.2631433,0.1624981,-0.08016828,-0.6885092,-0.1180237,-0.1312762,0.266851,0.1527492,0.03535558,-0.7359858,-0.1150478,-0.09804574,0.2762594,0.156846,-0.1056778,-0.6102269,-0.08790342,-0.126257,0.3080148,-0.08631223,0.4926425,-0.7947464,-0.05877734,-0.1016848,0.315858,-0.1109724,0.5111989,-0.7958947,-0.03909362,-0.08675994,0.3192236,-0.05723348,0.5386443,-0.7663731,-0.07968281,-0.1430308,0.3212954,-0.3394,0.4449206,-0.8238146,-0.04651412,-0.1362949,0.2931268,-0.5603929,0.06255754,-0.4843864,-0.06129169,-0.1526261,0.2754195,-0.4836086,-0.1361127,-0.1269986,-0.06936187,-0.1615899,0.3233368,-0.3715063,0.4657142,-0.7989603,-0.04094237,-0.1530018,0.2965278,-0.604687,0.1047114,-0.4823195,-0.05492084,-0.1659869,0.2770592,-0.5874588,-0.1404288,-0.1406254,-0.08873913,-0.2040527,0.2916876,-0.01024889,0.7187426,-0.5458101,-0.05928537,-0.1813504,0.3201469,-0.128297,0.6705663,-0.6845311,-0.03292549,-0.1649037,0.3254114,-0.1390235,0.7028943,-0.6702326,-0.01445414,-0.1554305,0.3271931,-0.154764,0.6952386,-0.6582006,-0.1221206,-0.07381961,0.2772349,0.156846,-0.1056778,-0.610227,-0.02212773,-0.07325074,0.3267806,-0.05723348,0.5386443,-0.7663731,-0.08491307,-0.1623949,0.2773876,-0.4836086,-0.1361127,-0.1269986,-0.07770946,-0.1762888,0.2769201,-0.5874588,-0.1404288,-0.1406254,0.004012734,-0.143267,0.331476,-0.154764,0.6952386,-0.6582006,love
-0.1403944,-0.1621379,0.2552868,0.05492961,0.5255241,-0.6847114,-0.1403944,-0.1621379,0.2552868,0.05492961,0.5255241,-0.6847114,-0.1263459,-0.1401648,0.2550662,-0.05081892,-0.02304871,-0.6746184,-0.1286076,-0.1149066,0.2524531,0.1970485,-0.06498043,-0.7178751,-0.1273024,-0.08223174,0.2590083,0.1909486,0.05003721,-0.7438663,-0.123431,-0.04996495,0.2710709,0.1945627,-0.09762722,-0.625752,-0.09747817,-0.08099141,0.2989919,-0.0863699,0.4702597,-0.8161602,-0.067345,-0.05722535,0.3053796,-0.09234516,0.4928574,-0.8065915,-0.04772483,-0.04236765,0.3093577,-0.03999959,0.5193971,-0.7763655,-0.09117481,-0.09883913,0.3119162,-0.3018098,0.4694824,-0.8244676,-0.05593339,-0.09315252,0.2861343,-0.5486686,0.1272101,-0.5069513,-0.06875317,-0.1079042,0.2657217,-0.5049914,-0.06520443,-0.1601351,-0.08271722,-0.1183529,0.3135933,-0.3238124,0.5007899,-0.7993771,-0.05153225,-0.1100577,0.2899536,-0.5915421,0.1788754,-0.50529,-0.06312732,-0.1208806,0.2677848,-0.6116881,-0.05612651,-0.1851296,-0.1053948,-0.1578641,0.2803542,0.03571848,0.7219435,-0.5555097,-0.0745085,-0.1388933,0.3100021,-0.05488064,0.6809465,-0.6782901,-0.0478005,-0.1249701,0.3192692,-0.0486863,0.7173901,-0.6564523,-0.02923307,-0.1172738,0.3247576,-0.06351353,0.705843,-0.6480573,-0.1296362,-0.0256255,0.2737106,0.1945627,-0.09762722,-0.625752,-0.03103866,-0.02879301,0.3174044,-0.03999959,0.5193971,-0.7763655,-0.09250556,-0.1173019,0.2635356,-0.5049914,-0.06520443,-0.1601351,-0.0857752,-0.1302262,0.2627645,-0.6116881,-0.05612653,-0.1851296,-0.01088405,-0.1070963,0.3329462,-0.06351353,0.705843,-0.6480573,love
-0.1633668,-0.2028841,0.2414111,-0.2609078,0.6056758,-0.4586058,-0.1633668,-0.2028841,0.2414111,-0.2609078,0.6056758,-0.4586058,-0.167806,-0.1772427,0.2396686,-0.1612152,0.1137429,-0.3449597,-0.1865725,-0.1601677,0.2421549,0.04593424,0.09975067,-0.4630831,-0.2049561,-0.133307,0.2494255,-0.004442357,0.1972443,-0.5074674,-0.2190696,-0.1037359,0.2607394,0.0659201,0.08758357,-0.3557352,-0.1696534,-0.108727,0.2792476,-0.3694821,0.5073499,-0.5954665,-0.1609398,-0.07090458,0.2819259,-0.3928181,0.5151523,-0.598497,-0.1547779,-0.04675065,0.2823091,-0.3488308,0.5622958,-0.567835,-0.1493258,-0.1166854,0.2862308,-0.594616,0.333838,-0.7209418,-0.1377708,-0.09136853,0.2521054,-0.6687917,-0.1461057,-0.6085602,-0.1438924,-0.1106938,0.2324153,-0.5298002,-0.3469943,-0.393921,-0.1305703,-0.1258413,0.2818117,-0.6222931,0.3532639,-0.6874752,-0.1227765,-0.1014431,0.251085,-0.7231686,-0.09116103,-0.5847297,-0.1309422,-0.1163889,0.2298016,-0.6402931,-0.3398034,-0.382742,-0.1330805,-0.1742334,0.2529647,-0.3226137,0.7600808,-0.3660761,-0.1132525,-0.1365526,0.2724546,-0.436223,0.6507116,-0.5171186,-0.1012249,-0.1074256,0.2723773,-0.4403379,0.6763875,-0.5146298,-0.09195979,-0.0888081,0.2710915,-0.4485529,0.6713861,-0.4856929,-0.2381515,-0.08827479,0.2666314,0.0659201,0.08758357,-0.3557352,-0.1483034,-0.02520382,0.2869202,-0.3488308,0.5622958,-0.567835,-0.1549249,-0.1338357,0.2324852,-0.5298002,-0.3469943,-0.393921,-0.1425841,-0.1381271,0.2256319,-0.6402931,-0.3398034,-0.382742,-0.0834431,-0.06801642,0.2726703,-0.4485529,0.6713861,-0.4856929,love
-0.1359465,-0.2185387,0.255809,0.1054363,0.4942371,-0.7552861,-0.1359465,-0.2185387,0.255809,0.1054363,0.4942371,-0.7552861,-0.117008,-0.200654,0.254507,-0.07102913,-0.0333408,-0.7410547,-0.1144446,-0.1755786,0.2506896,0.1528093,-0.1049007,-0.7820015,-0.1062715,-0.143469,0.2544965,0.1603141,0.01246526,-0.8299842,-0.09316628,-0.1128738,0.2641829,0.1423636,-0.1281455,-0.7237403,-0.0745672,-0.1477882,0.2953517,0.01672291,0.4828122,-0.8437978,-0.03993338,-0.1330722,0.3052295,0.006796688,0.5063201,-0.8352989,-0.01729232,-0.1243237,0.3109195,0.06222597,0.5235113,-0.8091068,-0.07272045,-0.1658624,0.309324,-0.2490664,0.4823627,-0.8072612,-0.03887193,-0.1717446,0.2817798,-0.5254049,0.153112,-0.3668694,-0.05819978,-0.1827966,0.2643752,-0.4802365,-0.05654096,0.03710765,-0.06922068,-0.1867119,0.312184,-0.2837999,0.5043463,-0.7831419,-0.03980523,-0.189518,0.285221,-0.564505,0.1920255,-0.3638244,-0.05783731,-0.1978022,0.2665327,-0.580902,-0.06004667,0.02755871,-0.1008728,-0.2214136,0.280972,0.1126152,0.6953121,-0.6216682,-0.06622681,-0.2087965,0.3098392,-0.02334603,0.6696252,-0.731856,-0.03572179,-0.202079,0.3140072,-0.01444055,0.7028173,-0.7070011,-0.0151448,-0.1993762,0.3158481,-0.03225182,0.6978499,-0.7038261,-0.09236814,-0.08765654,0.265338,0.1423636,-0.1281455,-0.7237403,0.001918986,-0.1161135,0.3204571,0.06222597,0.5235113,-0.8091068,-0.08369335,-0.1834178,0.2670139,-0.4802365,-0.05654096,0.03710765,-0.08274452,-0.1992112,0.2682975,-0.580902,-0.06004667,0.02755871,0.006322861,-0.1940489,0.3201001,-0.03225182,0.6978499,-0.7038261,love
-0.143944,-0.1833285,0.2517047,-0.1314031,0.5493274,-0.5422931,-0.143944,-0.1833285,0.2517047,-0.1314031,0.5493274,-0.5422931,-0.1426057,-0.1573414,0.2499432,-0.09542231,0.01121381,-0.4531238,-0.1576241,-0.1368113,0.2482453,0.1192173,-0.02360767,-0.5396541,-0.1715127,-0.106636,0.2512249,0.0850264,0.08370519,-0.5954906,-0.1811068,-0.07433046,0.2593456,0.121785,-0.04406004,-0.4469061,-0.1410406,-0.08940547,0.2905212,-0.2013555,0.5035953,-0.6635082,-0.1259569,-0.05490775,0.3003204,-0.2126192,0.5231292,-0.654417,-0.1158887,-0.03295366,0.3064991,-0.1675484,0.5600183,-0.6164593,-0.125216,-0.1012254,0.302148,-0.461365,0.3855523,-0.7953066,-0.1004545,-0.08014369,0.2724591,-0.60342,-0.0469492,-0.6074441,-0.1077347,-0.09940856,0.2531071,-0.4945258,-0.2382818,-0.324929,-0.1081565,-0.1140345,0.3023113,-0.4943957,0.3990327,-0.767963,-0.088236,-0.09326801,0.274525,-0.6527704,0.01168259,-0.6087486,-0.09528451,-0.1078117,0.2525742,-0.6107355,-0.2209471,-0.3609702,-0.1126363,-0.1612566,0.2718111,-0.1899334,0.7289338,-0.4410633,-0.09148306,-0.1281343,0.297273,-0.2797236,0.6561972,-0.5926342,-0.07372186,-0.102593,0.3022964,-0.2597339,0.6969498,-0.5742267,-0.06057586,-0.08686284,0.3060181,-0.2706192,0.6849501,-0.5528264,-0.1971084,-0.05482525,0.2605198,0.121785,-0.04406004,-0.4469061,-0.1072491,-0.0140775,0.3163224,-0.1675484,0.5600183,-0.6164593,-0.1245011,-0.1188021,0.2533324,-0.4945258,-0.2382818,-0.324929,-0.1107521,-0.1267657,0.2473811,-0.6107355,-0.2209471,-0.3609702,-0.04850371,-0.06899688,0.3125289,-0.2706192,0.6849501,-0.5528263,love
-0.1345007,-0.2300249,0.2411872,-0.1432181,0.5233875,-0.6131731,-0.1345007,-0.2300249,0.2411872,-0.1432181,0.5233875,-0.6131731,-0.1301222,-0.2048508,0.2359601,-0.1577667,-0.01115897,-0.5186741,-0.1418927,-0.1827205,0.2313098,0.07478172,-0.05142222,-0.5962474,-0.1513542,-0.1507401,0.231548,0.04972231,0.05504991,-0.6517255,-0.1563614,-0.1168244,0.2366754,0.07443012,-0.06729452,-0.5040831,-0.1195775,-0.1328482,0.2670847,-0.2069172,0.475329,-0.7228588,-0.1002444,-0.09949838,0.2723437,-0.2315609,0.4888771,-0.7278507,-0.08684339,-0.07855926,0.274213,-0.1826792,0.5271546,-0.6937162,-0.1050125,-0.1448563,0.2800838,-0.4435082,0.3606715,-0.8204516,-0.07830805,-0.1301403,0.2483141,-0.5677997,-0.08835992,-0.5375908,-0.08979231,-0.1517259,0.2341434,-0.4256311,-0.2758478,-0.200202,-0.08959755,-0.1594987,0.2818467,-0.4761739,0.3859705,-0.7901127,-0.06773645,-0.1449641,0.2516642,-0.6262977,-0.02456696,-0.5356922,-0.07931761,-0.1623282,0.2341313,-0.5550609,-0.2636198,-0.2209053,-0.1003459,-0.2094403,0.2579602,-0.181027,0.7115559,-0.5158291,-0.07483652,-0.1760502,0.2786298,-0.272582,0.6396463,-0.6599734,-0.0531109,-0.1532242,0.2787644,-0.2811089,0.6671789,-0.6533749,-0.03760839,-0.139385,0.2772619,-0.296647,0.6616306,-0.6336895,-0.1695701,-0.09530447,0.2361238,0.07443012,-0.06729452,-0.5040831,-0.07519379,-0.05978346,0.2804744,-0.1826792,0.5271546,-0.6937162,-0.109133,-0.167176,0.2408145,-0.4256311,-0.2758478,-0.200202,-0.09812766,-0.1786445,0.2364619,-0.5550609,-0.2636198,-0.2209053,-0.02246921,-0.1227284,0.2780883,-0.296647,0.6616306,-0.6336895,love
-0.1113856,-0.2121549,0.2454202,-0.1224261,0.5994743,-0.3067797,-0.1113856,-0.2121549,0.2454202,-0.1224261,0.5994743,-0.3067797,-0.1199594,-0.1886199,0.2526882,0.05560982,0.06850922,-0.3274781,-0.1397456,-0.1731067,0.2569028,0.2936607,0.09165837,-0.4143244,-0.1610862,-0.1512296,0.2702555,0.2331843,0.2106717,-0.4845088,-0.1763988,-0.1272123,0.2900123,0.2931828,0.07628751,-0.3991384,-0.1412226,-0.1432115,0.3139276,-0.1987009,0.5789217,-0.4581103,-0.1377199,-0.1112836,0.3358814,-0.2562911,0.5773873,-0.4912641,-0.1339945,-0.08921644,0.3468674,-0.2213129,0.614078,-0.455701,-0.1214099,-0.1514906,0.3219417,-0.4913239,0.4468809,-0.6715869,-0.1081353,-0.1127286,0.305808,-0.6711417,-0.008145041,-0.704937,-0.1083047,-0.1221726,0.2791732,-0.6104615,-0.2009415,-0.5553495,-0.1008311,-0.1562577,0.3189562,-0.5180616,0.4614047,-0.6351521,-0.09152563,-0.1198795,0.3051656,-0.7176026,0.06293003,-0.6795919,-0.09338983,-0.1225568,0.2781028,-0.7151358,-0.1586096,-0.573776,-0.08933954,-0.1883011,0.273996,-0.2373784,0.7439071,-0.2033949,-0.08046635,-0.1605102,0.3106264,-0.3168591,0.6956269,-0.3775131,-0.07249911,-0.1341825,0.3260025,-0.3436022,0.721588,-0.3769303,-0.06571658,-0.1164974,0.3346826,-0.3457168,0.7047164,-0.349829,-0.194138,-0.1118421,0.2993377,0.2931828,0.07628751,-0.3991384,-0.1301135,-0.07092813,0.3602062,-0.2213129,0.614078,-0.455701,-0.1153698,-0.143178,0.2662841,-0.6104615,-0.2009415,-0.5553495,-0.1000904,-0.1376745,0.2593404,-0.7151358,-0.1586096,-0.573776,-0.06044608,-0.09810324,0.3465651,-0.3457168,0.7047164,-0.349829,love
-0.08897743,-0.1869526,0.2257387,0.6389124,-0.4019005,-0.6214027,-0.08897743,-0.1869526,0.2257387,0.6389124,-0.4019005,-0.6214027,-0.07963976,-0.1804707,0.2492125,0.2866828,-0.6837563,-0.6463174,-0.05999706,-0.1764229,0.2649509,0.3703678,-0.8044389,-0.4103149,-0.03895362,-0.1625049,0.2867634,0.5078804,-0.7268816,-0.4226045,-0.02460584,-0.1424004,0.3110859,0.3584464,-0.8057101,-0.4154581,-0.05822344,-0.1206741,0.2964355,0.6987802,-0.3802193,-0.5758316,-0.06007933,-0.09155165,0.3221663,0.7015559,-0.3565802,-0.5825539,-0.06174874,-0.07317534,0.3389309,0.6901892,-0.3843658,-0.5553381,-0.07857819,-0.1128965,0.289329,0.7977647,0.04935464,-0.5973967,-0.09096775,-0.1197951,0.3310173,0.6061145,0.5275171,-0.4397057,-0.09257206,-0.1478388,0.3341169,0.3953907,0.7493477,-0.2319296,-0.0992461,-0.1162797,0.2852644,0.7841515,0.05722003,-0.6175269,-0.1084774,-0.1209663,0.3239033,0.6504,0.455119,-0.5374184,-0.1086981,-0.145444,0.3358964,0.4700476,0.6497003,-0.4354057,-0.1108015,-0.160115,0.2517206,0.6695725,-0.2192235,-0.5989314,-0.1195299,-0.1250157,0.2814646,0.7468803,-0.2212712,-0.5437595,-0.1293218,-0.103897,0.3027054,0.7550969,-0.1932996,-0.5166388,-0.1374776,-0.09018665,0.3161075,0.7241761,-0.2288009,-0.5444075,-0.007526316,-0.1323536,0.3267459,0.3584464,-0.8057101,-0.4154581,-0.06379971,-0.05376473,0.3510333,0.6901892,-0.3843658,-0.5553381,-0.08738352,-0.1693571,0.3211818,0.3953907,0.7493477,-0.2319296,-0.1037929,-0.169918,0.3343374,0.4700476,0.6497003,-0.4354057,-0.1441109,-0.07314648,0.3292587,0.7241761,-0.2288009,-0.5444075,love
-0.1301721,-0.1945318,0.299848,0.6494003,-0.3709847,-0.6393903,-0.1301721,-0.1945318,0.299848,0.6494003,-0.3709847,-0.6393903,-0.1208995,-0.1903638,0.3238662,0.2937126,-0.6436876,-0.6740903,-0.102099,-0.1880153,0.3409233,0.347418,-0.7709122,-0.4474625,-0.08245309,-0.1788406,0.3662646,0.5116001,-0.6823497,-0.4379917,-0.07153805,-0.1632714,0.3952492,0.4023027,-0.7332263,-0.4326321,-0.09966838,-0.1354429,0.3767552,0.723955,-0.3126971,-0.6038167,-0.1025961,-0.1123661,0.4079406,0.7314576,-0.2799633,-0.6093544,-0.1051045,-0.09840012,0.428439,0.7276608,-0.3095014,-0.5854571,-0.1200147,-0.1270274,0.37039,0.7903326,0.08954871,-0.5944114,-0.1322259,-0.1394611,0.4108287,0.5949491,0.5355881,-0.4193687,-0.1343327,-0.1676194,0.41197,0.3968618,0.7443717,-0.2125691,-0.1406686,-0.1300166,0.3659618,0.773217,0.125448,-0.6134452,-0.1493049,-0.142705,0.4029019,0.6045101,0.5184901,-0.4882612,-0.1489107,-0.1692913,0.4089064,0.4017557,0.7025264,-0.3577887,-0.1520909,-0.1703787,0.3282699,0.6882367,-0.1898217,-0.607892,-0.1609329,-0.1383586,0.3612757,0.7631907,-0.1683546,-0.570003,-0.1701821,-0.1211516,0.3860027,0.7746066,-0.1457057,-0.5392821,-0.1780139,-0.1097848,0.4016093,0.7436206,-0.1790207,-0.5693456,-0.05916879,-0.155434,0.4158273,0.4023027,-0.7332263,-0.4326321,-0.1079622,-0.08245152,0.4447155,0.7276608,-0.3095014,-0.5854571,-0.1299786,-0.1887891,0.3981802,0.3968618,0.7443717,-0.2125691,-0.1434747,-0.1924247,0.4011111,0.4017557,0.7025264,-0.3577887,-0.1843358,-0.09507769,0.417454,0.7436206,-0.1790207,-0.5693456,love
-0.132284,-0.1882978,0.3099405,0.6692882,-0.3650581,-0.6389802,-0.132284,-0.1882978,0.3099405,0.6692882,-0.3650581,-0.6389802,-0.1247983,-0.1875346,0.3349126,0.3031072,-0.5960157,-0.6793581,-0.1086475,-0.1887935,0.3545973,0.3494196,-0.7560023,-0.4314258,-0.09146038,-0.1811518,0.3821387,0.4987244,-0.6836556,-0.4214974,-0.08140451,-0.1670379,0.4121606,0.4033659,-0.7201213,-0.4115487,-0.104314,-0.1405952,0.3952565,0.7199557,-0.3529405,-0.5925497,-0.1062062,-0.1172573,0.4263274,0.7291626,-0.3211129,-0.5982651,-0.108149,-0.1030362,0.4467115,0.7256742,-0.3467311,-0.5782891,-0.1234148,-0.1299536,0.3883846,0.8131961,0.06946675,-0.5558491,-0.1398137,-0.142656,0.4272269,0.6279797,0.5293574,-0.367281,-0.1446114,-0.1705059,0.4272034,0.4365802,0.7427914,-0.1661127,-0.1437807,-0.1308004,0.3820882,0.8032038,0.1009805,-0.5726068,-0.1567353,-0.143225,0.4178368,0.6702118,0.4753515,-0.4589809,-0.1601905,-0.1690493,0.4258498,0.5056165,0.6589519,-0.35957,-0.1547783,-0.1657558,0.3392231,0.723055,-0.1944695,-0.6020855,-0.1641112,-0.1369534,0.3749466,0.8003067,-0.1894287,-0.5318937,-0.1755318,-0.1206345,0.3993662,0.8116637,-0.1710564,-0.5010632,-0.1846857,-0.1096972,0.4145546,0.7818602,-0.2027503,-0.5341857,-0.07082108,-0.1601393,0.4340302,0.4033659,-0.7201213,-0.4115487,-0.1101508,-0.08703781,0.4630667,0.7256742,-0.3467311,-0.5782891,-0.1413905,-0.191799,0.4132929,0.4365802,0.7427914,-0.1661127,-0.1578602,-0.1936996,0.4223286,0.5056165,0.6589519,-0.35957,-0.1921909,-0.09554064,0.4303845,0.7818602,-0.2027503,-0.5341857,love
